sourceId,sourceProductId,legacyUrl,sourceFile,sourcePageType,sourceType,displayedName,pageTitle,heading,detectedCategory,detectedCollection,imageReferenceCount,descriptionFound,specificationFound,sourceStatus,price,handle
SRC-0079,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,window.c12t,交織之約｜Entwined Promise,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,有效,58000.0,
SRC-0089,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,productImpressions,交織之約｜Entwined Promise,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,列表重複,58000.0,
SRC-0178,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/求婚.html,HTML,window.c12t,交織之約｜Entwined Promise,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,有效,58000.0,
SRC-0188,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/求婚.html,HTML,productImpressions,交織之約｜Entwined Promise,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,列表重複,58000.0,
SRC-0242,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,window.c12t,交織之約｜Entwined Promise,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,有效,58000.0,
SRC-0252,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,productImpressions,交織之約｜Entwined Promise,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,列表重複,58000.0,
SRC-0355,57337040,https://www.dsdiamond.com.tw/products/女戒24,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,交織之約｜Entwined Promise,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒24
SRC-0404,57337040,https://www.dsdiamond.com.tw/products/女戒24,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,交織之約｜Entwined Promise,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒24
SRC-0433,57337040,https://www.dsdiamond.com.tw/products/女戒24,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,交織之約｜Entwined Promise,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒24
SRC-0521,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,window.c12t,交織之約｜Entwined Promise,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,有效,58000.0,
SRC-0531,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,productImpressions,交織之約｜Entwined Promise,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,列表重複,58000.0,
SRC-0586,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/求婚.html,系列頁,window.c12t,交織之約｜Entwined Promise,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,有效,58000.0,
SRC-0596,57337040,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/求婚.html,系列頁,productImpressions,交織之約｜Entwined Promise,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,列表重複,58000.0,
SRC-0623,57337040,https://www.dsdiamond.com.tw/products/女戒24,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,交織之約｜Entwined Promise,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒24
SRC-0101,57337041,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,productImpressions,帝后之鑽｜Majestic Regalia,女士鑽戒 鑽之韻,,ring-female,ring-female,0,false,false,列表重複,125000,
SRC-0264,57337041,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,productImpressions,帝后之鑽｜Majestic Regalia,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,列表重複,125000,
SRC-0543,57337041,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,productImpressions,帝后之鑽｜Majestic Regalia,女士鑽戒 鑽之韻,,ring-female,ring-female,0,false,false,列表重複,125000,
SRC-0081,57337043,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,window.c12t,光曜之境｜Luminous Realm,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,有效,58000.0,
SRC-0091,57337043,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,productImpressions,光曜之境｜Luminous Realm,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,列表重複,58000.0,
SRC-0244,57337043,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,window.c12t,光曜之境｜Luminous Realm,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,有效,58000.0,
SRC-0254,57337043,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,productImpressions,光曜之境｜Luminous Realm,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,列表重複,58000.0,
SRC-0357,57337043,https://www.dsdiamond.com.tw/products/女戒27,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,光曜之境｜Luminous Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒27
SRC-0406,57337043,https://www.dsdiamond.com.tw/products/女戒27,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,光曜之境｜Luminous Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒27
SRC-0435,57337043,https://www.dsdiamond.com.tw/products/女戒27,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,光曜之境｜Luminous Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒27
SRC-0523,57337043,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,window.c12t,光曜之境｜Luminous Realm,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,有效,58000.0,
SRC-0533,57337043,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,productImpressions,光曜之境｜Luminous Realm,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,列表重複,58000.0,
SRC-0625,57337043,https://www.dsdiamond.com.tw/products/女戒27,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,光曜之境｜Luminous Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,58000,女戒27
SRC-0084,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,window.c12t,冰心湛藍｜Crystal Blue Heart,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,有效,35000.0,
SRC-0094,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,productImpressions,冰心湛藍｜Crystal Blue Heart,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,列表重複,35000.0,
SRC-0180,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/求婚.html,HTML,window.c12t,冰心湛藍｜Crystal Blue Heart,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,有效,35000.0,
SRC-0190,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/求婚.html,HTML,productImpressions,冰心湛藍｜Crystal Blue Heart,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,列表重複,35000.0,
SRC-0247,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,window.c12t,冰心湛藍｜Crystal Blue Heart,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,有效,35000.0,
SRC-0257,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,productImpressions,冰心湛藍｜Crystal Blue Heart,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,列表重複,35000.0,
SRC-0360,57337045,https://www.dsdiamond.com.tw/products/女戒29,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,冰心湛藍｜Crystal Blue Heart,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,35000,女戒29
SRC-0409,57337045,https://www.dsdiamond.com.tw/products/女戒29,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,冰心湛藍｜Crystal Blue Heart,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,35000,女戒29
SRC-0438,57337045,https://www.dsdiamond.com.tw/products/女戒29,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,冰心湛藍｜Crystal Blue Heart,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,35000,女戒29
SRC-0526,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,window.c12t,冰心湛藍｜Crystal Blue Heart,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,有效,35000.0,
SRC-0536,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,productImpressions,冰心湛藍｜Crystal Blue Heart,女士鑽戒 鑽之韻,,女士鑽戒,ring-female,0,false,false,列表重複,35000.0,
SRC-0588,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/求婚.html,系列頁,window.c12t,冰心湛藍｜Crystal Blue Heart,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,有效,35000.0,
SRC-0598,57337045,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/求婚.html,系列頁,productImpressions,冰心湛藍｜Crystal Blue Heart,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,列表重複,35000.0,
SRC-0628,57337045,https://www.dsdiamond.com.tw/products/女戒29,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,冰心湛藍｜Crystal Blue Heart,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,true,false,有效,35000,女戒29
SRC-0103,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,productImpressions,心映愛語｜Pink Whisper,女士鑽戒 鑽之韻,,ring-female,ring-female,0,false,false,列表重複,68000,
SRC-0148,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,window.c12t,心映愛語｜Pink Whisper,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,有效,68000.0,
SRC-0158,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,心映愛語｜Pink Whisper,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,68000.0,
SRC-0182,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/求婚.html,HTML,window.c12t,心映愛語｜Pink Whisper,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,有效,68000.0,
SRC-0192,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/求婚.html,HTML,productImpressions,心映愛語｜Pink Whisper,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,列表重複,68000.0,
SRC-0215,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,心映愛語｜Pink Whisper,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,68000.0,
SRC-0225,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,心映愛語｜Pink Whisper,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,68000.0,
SRC-0266,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,productImpressions,心映愛語｜Pink Whisper,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,列表重複,68000,
SRC-0545,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,productImpressions,心映愛語｜Pink Whisper,女士鑽戒 鑽之韻,,ring-female,ring-female,0,false,false,列表重複,68000,
SRC-0590,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/求婚.html,系列頁,window.c12t,心映愛語｜Pink Whisper,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,有效,68000.0,
SRC-0600,57337046,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/求婚.html,系列頁,productImpressions,心映愛語｜Pink Whisper,求婚戒指 鑽之韻,,求婚戒指,求婚,0,false,false,列表重複,68000.0,
SRC-0174,57337047,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,藍戀花冠｜Blue Crown of Love,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,79500,
SRC-0304,57337047,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/藍鑽.html,HTML,window.c12t,藍戀花冠｜Blue Crown of Love,藍鑽 鑽之韻,,藍鑽,藍鑽,0,false,false,有效,79500.0,
SRC-0309,57337047,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/藍鑽.html,HTML,productImpressions,藍戀花冠｜Blue Crown of Love,藍鑽 鑽之韻,,藍鑽,藍鑽,0,false,false,列表重複,79500.0,
SRC-0170,57337048,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,粉愛花冠｜Pink Crown of Love,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,99500,
SRC-0219,57337048,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,粉愛花冠｜Pink Crown of Love,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,99500.0,
SRC-0229,57337048,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,粉愛花冠｜Pink Crown of Love,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,99500.0,
SRC-0100,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-female.html,HTML,productImpressions,夢境花綻｜Blossom Reverie,女士鑽戒 鑽之韻,,ring-female,ring-female,0,false,false,列表重複,79500,
SRC-0145,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,window.c12t,夢境花綻｜Blossom Reverie,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,有效,79500.0,
SRC-0155,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,夢境花綻｜Blossom Reverie,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,79500.0,
SRC-0213,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,夢境花綻｜Blossom Reverie,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,79500.0,
SRC-0223,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,夢境花綻｜Blossom Reverie,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,79500.0,
SRC-0263,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典女戒.html,HTML,productImpressions,夢境花綻｜Blossom Reverie,經典女戒 鑽之韻,,經典女戒,經典女戒,0,false,false,列表重複,79500,
SRC-0542,57337049,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-female.html,系列頁,productImpressions,夢境花綻｜Blossom Reverie,女士鑽戒 鑽之韻,,ring-female,ring-female,0,false,false,列表重複,79500,
SRC-0167,57337051,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,湛藍晨曦｜Azure Aurora,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,75000,
SRC-0303,57337051,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/藍鑽.html,HTML,window.c12t,湛藍晨曦｜Azure Aurora,藍鑽 鑽之韻,,藍鑽,藍鑽,0,false,false,有效,75000.0,
SRC-0308,57337051,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/藍鑽.html,HTML,productImpressions,湛藍晨曦｜Azure Aurora,藍鑽 鑽之韻,,藍鑽,藍鑽,0,false,false,列表重複,75000.0,
SRC-0166,57337052,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/彩色鑽石專區.html,HTML,productImpressions,凝光心羽｜Ethereal Heart Petals,彩色鑽石專區 鑽之韻,,彩色鑽石專區,彩色鑽石專區,0,false,false,列表重複,250000,
SRC-0218,57337052,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,window.c12t,凝光心羽｜Ethereal Heart Petals,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,有效,250000.0,
SRC-0228,57337052,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/粉鑽.html,HTML,productImpressions,凝光心羽｜Ethereal Heart Petals,粉鑽 鑽之韻,,粉鑽,粉鑽,0,false,false,列表重複,250000.0,
SRC-0116,57338469,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,恆穩之光｜Eterna Shine,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,38900.0,
SRC-0126,57338469,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,恆穩之光｜Eterna Shine,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,38900.0,
SRC-0558,57338469,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,恆穩之光｜Eterna Shine,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,38900.0,
SRC-0568,57338469,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,恆穩之光｜Eterna Shine,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,38900.0,
SRC-0117,57338470,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,恆軸之戒｜Axis of Steadfast,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,65000.0,
SRC-0127,57338470,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,恆軸之戒｜Axis of Steadfast,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,65000.0,
SRC-0559,57338470,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,恆軸之戒｜Axis of Steadfast,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,65000.0,
SRC-0569,57338470,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,恆軸之戒｜Axis of Steadfast,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,65000.0,
SRC-0132,57338471,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,權境之環｜Sovereign Realm,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,230000,
SRC-0293,57338471,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,權境之環｜Sovereign Realm,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,230000,
SRC-0374,57338471,https://www.dsdiamond.com.tw/products/男戒03,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,權境之環｜Sovereign Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,230000,男戒03
SRC-0423,57338471,https://www.dsdiamond.com.tw/products/男戒03,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,權境之環｜Sovereign Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,230000,男戒03
SRC-0452,57338471,https://www.dsdiamond.com.tw/products/男戒03,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,權境之環｜Sovereign Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,230000,男戒03
SRC-0574,57338471,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,權境之環｜Sovereign Realm,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,230000,
SRC-0642,57338471,https://www.dsdiamond.com.tw/products/男戒03,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,權境之環｜Sovereign Realm,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,230000,男戒03
SRC-0135,57338472,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,稜境之耀｜Edge of Radiance,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,88500,
SRC-0296,57338472,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,稜境之耀｜Edge of Radiance,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,88500,
SRC-0577,57338472,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,稜境之耀｜Edge of Radiance,男士鑽戒 鑽之韻,,ring-man,ring-man,0,false,false,列表重複,88500,
SRC-0113,57338473,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,帝鑽之冠｜Crown of Majesty,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,250000.0,
SRC-0123,57338473,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,帝鑽之冠｜Crown of Majesty,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,250000.0,
SRC-0276,57338473,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,帝鑽之冠｜Crown of Majesty,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,250000.0,
SRC-0286,57338473,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,帝鑽之冠｜Crown of Majesty,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,250000.0,
SRC-0367,57338473,https://www.dsdiamond.com.tw/products/男戒05,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,帝鑽之冠｜Crown of Majesty,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒05
SRC-0416,57338473,https://www.dsdiamond.com.tw/products/男戒05,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,帝鑽之冠｜Crown of Majesty,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒05
SRC-0445,57338473,https://www.dsdiamond.com.tw/products/男戒05,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,帝鑽之冠｜Crown of Majesty,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒05
SRC-0555,57338473,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,帝鑽之冠｜Crown of Majesty,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,250000.0,
SRC-0565,57338473,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,帝鑽之冠｜Crown of Majesty,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,250000.0,
SRC-0635,57338473,https://www.dsdiamond.com.tw/products/男戒05,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,帝鑽之冠｜Crown of Majesty,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒05
SRC-0115,57338474,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,window.c12t,御璽之環｜Regal Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,250000.0,
SRC-0125,57338474,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/ring-man.html,HTML,productImpressions,御璽之環｜Regal Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,250000.0,
SRC-0278,57338474,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,window.c12t,御璽之環｜Regal Seal,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,有效,250000.0,
SRC-0288,57338474,,../dsdiamond_backup/site/www.dsdiamond.com.tw/collections/經典男戒.html,HTML,productImpressions,御璽之環｜Regal Seal,經典男戒 鑽之韻,,經典男戒,經典男戒,0,false,false,列表重複,250000.0,
SRC-0369,57338474,https://www.dsdiamond.com.tw/products/男戒06,../dsdiamond_backup/site/www.dsdiamond.com.tw/index.html,HTML,products-json,御璽之環｜Regal Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒06
SRC-0418,57338474,https://www.dsdiamond.com.tw/products/男戒06,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/account/logout.html,HTML,products-json,御璽之環｜Regal Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒06
SRC-0447,57338474,https://www.dsdiamond.com.tw/products/男戒06,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/cart.html,HTML,products-json,御璽之環｜Regal Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒06
SRC-0557,57338474,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,window.c12t,御璽之環｜Regal Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,有效,250000.0,
SRC-0567,57338474,,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW/collections/ring-man.html,系列頁,productImpressions,御璽之環｜Regal Seal,男士鑽戒 鑽之韻,,男士鑽戒,ring-man,0,false,false,列表重複,250000.0,
SRC-0637,57338474,https://www.dsdiamond.com.tw/products/男戒06,../dsdiamond_backup/site/www.dsdiamond.com.tw/zh-TW.html,首頁產品卡片,products-json,御璽之環｜Regal Seal,鑽之韻 Diamond Symphony,心金不渝｜Golden Vow,,,4,false,false,有效,250000,男戒06
